x_coord,y_coord,Diam_km
133.253936,52.397199,16.127057
133.266302,-6.75829,9.102701
133.280688,-50.343784,14.538281
133.287415,-3.252106,13.05218
133.306758,46.684212,9.14758
133.311295,-27.044971,11.985386
133.327172,-29.619003,7.340364
133.337671,28.808824,14.173372
133.378164,48.697662,8.399835
133.391283,14.157472,10.242643
133.396781,55.176521,8.803255
133.403352,9.365628,5.756863
133.418464,-27.505399,5.99742
133.434341,-31.601623,5.976379
133.435094,-42.147161,5.543555
133.449942,22.830269,5.161539
133.45314,45.862729,8.015475
133.470051,-48.05701,5.659486
133.487388,16.745219,5.045463
133.496512,23.290788,17.107104
133.499833,-28.287333,8.979504
133.525244,31.537821,6.435054
133.534176,-0.906939,9.748666
133.535442,10.824255,7.586438
133.549838,56.223552,9.962957
133.558157,-52.668235,17.451529
133.558604,21.348675,9.71426
133.562923,-37.76619,6.526699
133.624473,-46.020002,6.746149
133.640739,-27.973766,9.004382
133.650395,-38.407651,6.209448
133.657648,29.016625,7.528041
133.673081,-3.102907,7.401712
133.673249,7.247707,8.679736
133.681064,18.40446,7.131603
133.695399,51.466656,16.474828
133.713659,13.401212,5.999136
133.715678,8.017324,9.273152
133.730906,14.433144,9.700639
133.736723,27.115154,15.347315
133.737613,49.804425,8.373847
133.745923,-31.198748,5.272397
133.769739,-27.082678,5.549832
133.791569,-32.599879,6.847184
133.797523,-28.783484,5.743702
133.824994,51.924676,13.94367
133.829088,7.272685,8.767446
133.832845,17.295421,15.145381
133.847495,43.864735,13.512276
133.850037,9.030909,7.894517
133.88068,-2.595855,8.543412
133.89475,14.608486,9.5953
133.919867,54.55069,9.415037
133.931141,-41.389742,10.180091
133.958276,-28.465948,5.724885
133.989507,35.64663,10.810655
133.990498,29.027658,6.631141
133.992361,-48.672427,19.231017
133.999904,16.903005,5.282834
134.013706,-13.466628,9.814262
134.060032,13.54206,5.311442
134.084083,-4.573787,9.286708
134.086819,51.153922,15.41515
134.103152,-29.55748,8.488329
134.106969,1.536272,7.062656
134.127149,34.923463,11.77656
134.132549,53.684692,16.142857
134.149953,-11.639089,13.364262
134.164313,-8.409335,5.617376
134.164675,-31.351563,16.138466
134.16573,24.373955,6.191
134.21429,-28.777531,7.862959
134.21758,15.104015,16.181048
134.284729,30.533756,5.277265
134.296663,-47.13502,8.93879
134.299786,50.817939,13.543959
134.334165,-35.629335,6.091747
134.338855,14.155758,14.623571
134.346222,8.414508,9.810757
134.371773,-58.963317,8.179039
134.41008,46.790174,5.815978
134.414875,-34.924758,5.104663
134.464119,-5.11006,5.445423
134.464608,-3.465553,11.609521
134.501029,-37.540537,6.959975
134.52966,17.274724,10.620574
134.531049,-4.45983,7.094654
134.544192,-48.000237,5.723
134.553215,29.176613,5.489836
134.57278,24.003126,8.655496
134.581181,48.856901,13.831753
134.603273,-30.041724,8.863302
134.603826,24.265293,8.556207
134.60618,11.177814,5.745786
134.610223,28.487008,5.220477
134.612173,46.629592,6.397705
134.612839,54.499715,9.162352
134.619349,20.355197,5.024013
134.636792,-59.560569,5.182885
134.669368,17.519644,6.272666
134.689733,34.214497,13.559918
134.729107,-58.23156,5.914593
134.743261,44.877387,19.042892
134.783872,-33.488982,10.634528
134.785038,-13.294908,6.294998
134.795779,-30.83755,15.297082
134.813189,-7.317083,9.482764
134.828056,-48.656531,5.280044
134.873192,29.800016,8.559725
134.881552,59.257878,5.374052
134.898765,19.654933,13.317189
134.921109,53.631249,11.072946
134.922844,27.569373,15.146962
134.924683,28.159675,5.602091
134.933261,19.924,6.209781
134.969426,-9.19052,5.483297
134.99087,-57.938386,9.908841
134.994445,-2.632391,6.324953
134.999638,51.573142,11.840332
135.020536,-49.282773,6.696787
135.044536,13.257488,9.802666
135.090188,30.462037,7.37077
135.112639,24.686142,6.88495
135.117095,47.027463,8.821862
135.121254,-28.747762,7.047788
135.129969,46.266916,6.160058
135.198341,6.420338,5.399872
135.213975,57.667364,8.124935
135.22746,52.283281,18.424984
135.229821,-5.815238,7.449309
135.252238,-28.924391,6.757211
135.269035,53.346582,11.810279
135.303661,35.022871,8.149087
135.311485,10.036244,7.190887
135.348449,37.289596,6.383876
135.355093,-1.958239,7.231681
135.358937,16.871909,8.562545
135.407003,56.072445,13.375182
135.422654,-36.767234,5.358796
135.448783,-27.677247,5.517004
135.455504,36.765245,11.57857
135.457842,-11.103367,9.62336
135.471773,-1.194514,7.087613
135.472529,-28.037273,7.841415
135.492378,-37.82704,13.328316
135.538526,39.472205,10.868608
135.551917,-2.461496,9.492033
135.557097,35.697973,5.973588
135.597737,31.29508,6.570297
135.603146,49.283356,10.299825
135.621548,46.807653,10.90479
135.627269,-38.921737,5.165848
135.651043,34.64381,7.438602
135.677723,13.284858,8.500588
135.7029,-42.533099,6.340673
135.70868,33.007866,7.338619
135.716993,-30.513699,9.208011
135.721472,11.729711,5.734651
135.74332,-34.645544,7.571766
135.744027,-2.614712,5.231474
135.748741,8.914229,6.88281
135.750335,41.149701,17.494827
135.757963,58.491146,6.584066
135.765656,49.900679,8.662169
135.77022,-26.197545,7.428506
135.776174,-27.545091,12.334713
135.790378,51.900345,16.640439
135.875256,12.308915,5.325862
135.895639,16.779771,6.142778
135.904033,-7.650671,7.466475
135.911444,53.353126,12.207514
135.944387,-2.197492,10.656101
135.954344,47.905831,11.061204
135.954493,30.577891,6.26698
135.959274,-35.136349,8.376103
136.006044,12.837817,5.184056
136.015432,-43.379495,5.622162
136.019181,36.786001,5.073485
136.048675,33.929382,17.419835
136.096424,1.414878,11.788825
136.131418,-25.036551,7.989353
136.149421,32.617283,14.467278
136.150673,-2.572149,11.446505
136.172495,40.467751,7.817826
136.203839,-14.49554,11.859908
136.208646,52.824941,16.283632
136.221036,-34.728436,7.659833
136.231678,49.363522,15.829252
136.237201,18.868429,6.093828
136.250819,9.210055,5.444537
136.263535,-26.394392,7.755105
136.279002,51.047435,6.541266
136.282641,-3.002467,8.287835
136.306063,-32.732847,5.546566
136.314141,-23.046822,5.989878
136.322235,12.653851,7.725517
136.330099,33.40283,18.517508
136.334499,10.065709,5.716729
136.347772,58.271796,13.775797
136.36583,-38.488784,5.746626
136.410747,-14.941731,15.370837
136.413729,35.589718,10.175995
136.483674,-39.087457,8.491611
136.489627,32.926226,5.860168
136.50066,28.737105,6.749255
136.527145,47.056719,15.870929
136.538069,44.180437,5.22093
136.546634,27.582246,6.511563
136.552632,-41.861321,5.741464
136.567122,55.013714,17.542326
136.571915,-50.101217,6.441143
136.57893,-45.931436,8.935872
136.580452,48.958812,7.885347
136.582002,-2.64182,6.646501
136.586792,50.072352,10.35411
136.58711,-42.537548,5.319048
136.600405,15.676202,7.792599
136.606817,-51.971946,5.818534
136.613677,-34.12604,7.098076
136.621829,17.607608,6.523839
136.678989,34.369618,5.133506
136.680472,26.569612,7.649282
136.687107,-27.328769,8.874856
136.707478,-34.582285,18.850897
136.714776,-5.015755,9.563283
136.728851,-6.696358,6.404688
136.756433,3.906412,15.322411
136.810648,-0.129071,5.621311
136.826237,-40.419891,5.981641
136.829832,29.128801,9.988312
136.8499,-6.081263,10.364974
136.861328,0.533295,5.203436
136.937168,-27.420061,6.796573
136.97327,32.508785,10.354395
136.97905,13.056276,12.175582
136.980801,-6.465521,12.786969
136.987045,37.561603,5.90923
136.994788,-21.936026,9.206609
137.016552,-30.398952,10.27734
137.018805,-4.404882,9.447665
137.032617,-57.112962,9.598692
137.056958,46.675473,8.377557
137.063846,10.591424,17.683799
137.073946,-34.785151,9.35499
137.09195,-50.518292,7.428148
137.130149,36.914903,19.423984
137.130984,-40.474389,5.19641
137.146891,-8.972351,7.849081
137.14797,31.410934,9.863775
137.150904,39.257003,8.211412
137.155325,26.857701,6.016859
137.18709,-26.695496,6.059053
137.193508,34.236345,5.967301
137.207415,-13.617235,6.256589
137.216997,-28.809284,6.876533
137.228254,49.044498,6.801769
137.246273,-35.188701,8.196667
137.264974,51.317923,8.306362
137.300313,-4.299317,13.060424
137.325543,23.128658,5.775584
137.342027,-23.250407,12.77165
137.34577,-38.394974,10.257095
137.347981,-33.604089,5.381572
137.367673,-55.490034,16.83773
137.371164,-54.186457,18.413861
137.378144,-52.095847,8.107694
137.389657,-33.306398,5.135859
137.391642,-27.295031,5.78688
137.409503,-26.74728,9.406698
137.414617,30.232169,5.261889
137.422962,-35.474459,5.872065
137.440014,-1.155621,7.394434
137.451453,20.172369,6.162407
137.478747,50.145445,10.133266
137.500471,39.967061,14.83237
137.515689,57.798974,12.672041
137.546237,-58.719423,5.799243
137.561733,30.816954,13.083418
137.566877,12.458388,18.909951
137.584944,-48.570236,8.392655
137.591161,18.344093,5.593047
137.591161,18.9012,5.575636
137.613654,-17.020687,6.902
137.62483,-23.099958,5.523908
137.635308,-6.814592,10.309323
137.660152,23.615048,17.756299
137.66866,0.376543,5.25346
137.690202,-5.017162,11.275384
137.697815,30.298371,9.224651
137.736963,-29.853186,10.438842
137.75228,14.602737,6.480994
137.760579,-13.304761,9.71189
137.772947,16.000055,7.893387
137.774671,-24.875798,10.637794
137.776062,-7.286118,12.503199
137.777971,-45.220641,15.577862
137.780626,3.576407,8.081219
137.819695,-6.565457,9.173097
137.836193,-28.021396,5.978684
137.84298,24.860346,6.189312
137.870576,26.667925,8.466724
137.889549,19.134046,5.770916
137.910394,-57.130413,10.45387
137.913033,48.195457,16.04297
137.92232,19.435884,5.064816
137.932669,19.846384,5.117377
137.933061,46.958404,14.800611
137.945347,-28.706085,7.173998
137.946237,-43.534093,8.013169
137.950539,36.263835,14.699058
137.959239,-30.424752,8.487733
138.024083,25.217377,7.168445
138.090223,-33.314337,6.642859
138.111578,30.496977,6.176545
138.116023,-29.775787,10.23252
138.130785,39.817403,6.761442
138.135922,-58.708839,10.036269
138.153091,-59.712283,9.187516
138.174599,50.778038,5.492193
138.206769,-8.248875,10.662839
138.215992,41.88968,5.096343
138.223519,-35.611884,14.731593
138.223775,6.782165,7.817583
138.248991,-27.709813,16.94897
138.25744,-14.706671,6.524994
138.258654,23.214897,5.853804
138.280857,17.227791,9.491664
138.283883,4.019556,7.720692
138.290215,-36.906682,5.130542
138.291301,53.11754,7.310218
138.305062,-16.706776,5.368791
138.305568,46.280025,13.043271
138.324796,59.507972,8.288023
138.380736,54.524514,15.372111
138.38742,32.611766,6.394881
138.417683,-34.163747,13.178362
138.431975,-15.700395,5.514874
138.434791,-7.795647,5.499964
138.460226,-19.330653,6.708915
138.478424,-11.239899,5.5511
138.49224,29.684163,19.304261
138.502165,47.425933,8.498489
138.520779,4.811567,8.860919
138.523502,32.872897,10.647359
138.524851,-22.891194,8.433574
138.532646,-16.673567,5.786212
138.533527,-58.470701,9.095634
138.543496,-38.798282,7.68542
138.560004,12.277296,6.165164
138.563942,18.485526,6.486758
138.57976,41.766239,6.974834
138.58629,-20.047639,7.113997
138.588068,57.48506,13.200021
138.593925,-18.53596,5.103948
138.624133,-52.490236,11.783937
138.63438,35.805028,7.900029
138.6363,-36.701313,6.202401
138.642026,34.79893,8.243089
138.647897,-32.036251,16.71261
138.651858,42.45008,12.137434
138.673697,-32.512556,15.096724
138.679976,-55.894894,7.892511
138.68227,-19.374691,5.256715
138.699408,-15.251389,9.681683
138.720868,-36.085238,9.335801
138.74332,23.176952,17.414131
138.74471,5.363146,5.97574
138.791549,51.469328,9.119133
138.809196,-17.17409,16.765609
138.812645,52.508942,8.235939
138.864219,-28.041242,5.378275
138.873361,-37.174169,6.295118
138.876128,23.830647,5.308955
138.892628,48.607136,5.142954
138.902641,8.410972,6.908338
138.902957,55.995428,12.104895
138.910327,-56.55279,7.642059
138.915008,-34.985836,6.503157
138.927211,-42.625413,5.046234
138.931695,-31.043949,7.492612
138.962368,23.573653,6.464376
138.968248,-10.474197,6.259036
138.993697,50.915463,6.189862
138.994788,49.145294,5.348786
138.998497,56.347363,5.836042
139.014501,31.01556,17.254819
139.031416,11.064273,5.499768
139.040033,-5.884207,5.728241
139.054741,-33.052369,12.285362
139.06413,25.551986,6.472234
139.072602,-21.756,8.578091
139.072602,-21.442432,8.400931
139.084381,30.634898,7.011895
139.104356,-23.278191,6.911526
139.122217,-29.35505,10.240171
139.129492,-17.030676,8.297856
139.130355,27.227329,9.664529
139.152636,-12.840273,7.770449
139.177433,-40.468144,5.462882
139.213107,28.27369,6.712771
139.214443,37.56051,17.407595
139.218502,-1.708378,13.246272
139.218502,8.46283,6.510563
139.229032,-32.472141,8.402408
139.231458,-8.599353,6.789488
139.267457,50.772585,5.993411
139.26769,-47.164542,8.798499
139.305046,-19.16419,5.189606
139.318559,15.672966,10.879105
139.323682,44.531097,15.671479
139.334004,-2.485068,6.588785
139.33601,-35.502816,6.399594
139.373936,54.302296,14.350449
139.380487,37.180356,18.104887
139.388391,22.687112,15.925567
139.395277,57.139949,12.824134
139.397002,29.354991,6.149724
139.401771,-11.860624,8.563973
139.403178,-6.292394,7.820518
139.413028,-48.154659,6.392394
139.433746,-18.355999,6.072545
139.439298,29.805533,6.532178
139.441028,14.579742,9.05281
139.44375,-40.57613,9.64117
139.456538,-55.586014,5.034712
139.465264,-55.92107,9.364547
139.491331,11.243927,5.907449
139.496076,-16.858801,11.126007
139.515944,35.941577,5.745697
139.53971,-17.859562,5.548762
139.542498,0.651027,6.277361
139.580439,-56.277067,5.083303
139.621226,-21.715891,6.843022
139.626307,-33.92361,5.368122
139.642794,5.79333,7.546863
139.660907,21.917856,12.851417
139.690317,-16.673005,10.389774
139.693783,-34.209393,5.858173
139.746104,-35.485366,5.35843
139.799968,39.418678,7.935641
139.808959,11.057087,7.449849
139.81058,57.427541,9.485025
139.824033,-14.539174,18.405751
139.834609,54.295471,9.716651
139.844332,5.286537,9.244385
139.865547,-1.730772,9.340045
139.86721,-48.259121,9.159875
139.878743,-18.018979,6.564291
139.888275,-28.815238,5.706255
139.894497,-22.001813,6.00228
139.897204,23.052767,10.758181
139.903735,-39.110814,18.111396
139.915603,-19.324658,5.599866
139.918188,12.382214,13.956675
139.939874,-29.392758,6.087138
139.943674,-10.737407,12.299414
139.95345,-37.989307,6.637283
139.957881,28.455746,10.819396
139.978863,-9.127181,11.514427
139.983872,-35.265049,5.201764
139.986893,21.471135,7.086659
139.990416,-35.803843,6.66591
140.001004,-53.945636,14.478541
140.016866,-17.649838,10.490661
140.040295,35.612766,8.250431
140.062401,-34.844047,5.829541
140.066557,-25.32408,5.556651
140.070882,41.176345,16.070023
140.085943,7.70382,17.005018
140.092873,-9.35098,5.307083
140.152481,-38.351872,6.788631
140.160562,-35.356666,7.460979
140.19673,5.557613,9.250901
140.199386,-38.639642,5.305903
140.199626,15.242222,13.370042
140.200622,31.800791,5.597698
140.215159,55.411469,14.582961
140.23222,-4.364063,16.262119
140.250157,53.897374,6.714082
140.253798,-32.859275,12.141631
140.257411,-23.339714,9.286176
140.262731,7.946609,6.307922
140.297103,-28.571132,5.722197
140.322051,11.985538,7.565908
140.337025,18.632133,12.517736
140.338166,-18.116984,10.094441
140.33875,17.988786,11.330254
140.352548,18.28545,9.653995
140.354657,-32.264481,7.273782
140.362911,-1.203943,6.983264
140.366605,11.085831,7.190393
140.367344,-9.384761,5.408249
140.370533,-25.707347,8.351192
140.376516,-35.365391,7.143764
140.392375,-1.426696,6.440889
140.39709,6.258872,5.408434
140.399546,59.932289,10.239489
140.402536,12.449764,8.930642
140.403312,58.335163,6.477051
140.404272,-29.116898,6.099812
140.463812,-22.960792,5.519177
140.474317,-6.486635,5.892758
140.495956,17.412525,8.534979
140.497548,-32.083882,16.304164
140.508098,-8.345996,12.081175
140.521363,-21.577385,15.625124
140.536249,-9.750721,5.622393
140.540613,34.549863,8.758607
140.575003,11.866248,8.869942
140.580902,-31.482547,7.370759
140.595365,-9.290455,6.075047
140.606157,35.375716,16.118234
140.62334,21.238289,5.330756
140.627848,-14.977927,12.597472
140.66152,-3.239439,6.222109
140.681587,-51.603734,11.450355
140.692564,15.008422,16.078129
140.699679,56.628132,5.348343
140.701962,-27.977735,6.834971
140.70925,-33.041456,10.651404
140.709332,50.560993,6.854191
140.744391,15.738614,17.005631
140.750346,17.237183,8.668977
140.755547,-21.273741,6.127939
140.760048,-4.952415,6.093207
140.761273,-2.261136,5.084212
140.764772,19.203038,9.429323
140.798284,-46.333388,5.30678
140.80034,-30.473215,5.868946
140.812991,28.089795,5.355277
140.827703,29.788983,6.512641
140.834647,-17.348625,7.094898
140.857911,25.781383,17.622615
140.876884,24.653371,9.433255
140.891272,36.246356,7.147643
140.898919,33.955599,5.76238
140.922014,53.601801,8.790881
140.927454,-0.553363,7.097221
140.949169,45.64425,7.769906
140.95587,13.793576,9.429062
140.957949,22.252465,14.769682
140.961452,-39.904935,6.933862
140.963123,17.935318,9.220671
140.977333,50.015369,8.277355
140.993958,46.611021,19.01319
141.007591,-27.838813,6.324936
141.011436,38.977349,12.217147
141.021503,59.755256,13.901904
141.04767,4.077307,5.570433
141.050727,11.902179,6.106294
141.051087,23.982428,6.858752
141.061176,-23.292084,11.8504
141.067974,14.579742,18.993971
141.07351,25.169083,12.730128
141.085155,32.118928,8.520432
141.129278,-22.313038,5.553456
141.131264,-34.601917,5.826727
141.166069,30.868444,10.860964
141.171049,-3.853126,11.061121
141.196865,51.310288,13.054963
141.197331,29.404643,12.916425
141.223566,20.650136,14.463403
141.226053,-52.209278,8.624041
141.233836,-27.622491,5.566007
141.244494,4.033699,5.075719
141.269577,-14.85024,6.368115
141.272121,54.436169,5.515488
141.273504,-21.058016,8.996839
141.280837,-12.001378,9.234347
141.281095,-22.740657,5.15297
141.295856,-56.334655,7.887059
141.30141,-33.426167,7.85497
141.328837,50.303593,9.369361
141.335245,3.485656,5.576407
141.338781,-0.441397,7.785922
141.346959,-21.285648,7.016882
141.356634,43.190725,14.769589
141.368449,24.829299,8.606761
141.410466,-27.445861,5.942721
141.418405,-25.881993,5.339861
141.420192,24.104888,6.744162
141.422374,-27.027109,8.741396
141.425996,6.783343,7.837705
141.460758,-36.424952,5.256284
141.489754,-41.676694,9.336661
141.48985,-31.726653,9.329149
141.527355,4.347203,13.801269
141.529697,-52.167396,8.736597
141.539203,20.425913,8.731276
141.540823,12.919739,8.468868
141.556633,14.7364,5.664731
141.559312,-20.313192,7.048435
141.574021,35.719821,18.565222
141.6057,46.917985,5.974437
141.615093,19.037458,7.814526
141.638741,-19.413127,6.125618
141.646798,-10.888014,14.849476
141.647864,17.747316,10.635166
141.654953,33.416388,17.921644
141.663845,54.848958,7.684285
141.673541,-13.693242,5.866795
141.673541,-12.126649,15.144834
141.681519,-57.894759,16.126018
141.760821,33.474945,7.297264
141.766599,-18.156941,6.951738
141.773477,-14.647555,5.319003
141.785847,23.520185,6.592164
141.788939,-40.155184,6.957859
141.820802,55.906713,15.375412
141.82318,9.759276,7.438424
141.834142,17.497221,11.282291
141.840364,49.66991,11.933721
141.85248,-36.5644,10.517032
141.882901,54.500519,8.646098
141.901563,-13.691835,7.142622
141.910587,-30.073477,6.285619
141.950468,9.215948,5.432715
141.994076,-1.827416,10.976145
142.004425,39.483129,18.03691
142.006147,53.153533,9.040511
142.012933,4.280024,5.843232
142.022362,5.278287,8.16891
142.035326,-1.405482,7.89036
142.038801,-10.325529,14.313507
142.041219,-1.068406,6.615882
142.051955,51.217581,10.617264
142.056119,31.95894,5.140156
142.080786,18.961567,6.294891
142.11547,5.051999,5.613641
142.117043,-43.08587,14.467328
142.135938,53.449106,14.155904
142.146415,58.132386,5.901414
142.162988,55.606447,7.32257
142.168751,17.335091,5.185553
142.172042,8.169362,9.151106
142.187577,13.63548,6.826424
142.190109,-12.840273,5.474372
142.201554,-54.093968,7.183495
142.216108,27.249397,8.644334
142.217301,-31.083014,6.4168
142.221384,-38.445682,8.808264
142.233829,44.930914,9.088195
142.273963,19.96022,7.309378
142.282153,-19.443287,10.031984
142.313633,24.951759,6.281436
142.316787,-5.708265,10.029072
142.31743,-31.956867,6.550833
142.34123,26.29882,5.371029
142.342937,-2.825679,5.784793
142.350568,-10.41508,8.107086
142.358477,19.735998,6.37929
142.419724,-33.479196,5.055418
142.425168,-6.640056,6.600171
142.455506,52.010503,6.949434
142.472797,-35.688232,5.719584
142.502558,46.754125,8.104047
142.504404,-1.964132,5.08606
142.505835,42.480667,7.009391
142.507953,-20.686298,7.657692
142.515251,-8.40089,8.40287
142.520608,22.414595,19.353303
142.5426,-31.177191,5.796907
142.552316,-54.128869,6.550271
142.553083,-18.637393,5.333895
142.553379,25.448499,7.881772
142.572863,32.403965,5.902471
142.581982,-50.539233,8.693778
142.5827,18.704574,11.079364
142.590441,9.068624,6.424712
142.607183,-20.390592,6.785998
142.613746,23.377027,6.164708
142.617548,2.71486,5.591395
142.644792,19.47038,16.402247
142.653309,41.603472,10.302774
142.65882,-12.532021,14.133222
142.661864,11.308602,15.4835
142.688263,4.421454,5.92356
142.688378,-7.884322,8.164269
142.700669,14.335412,8.288766
142.716668,37.064562,5.234079
142.730357,50.864201,12.894205
142.744456,-45.31829,6.168515
142.759678,55.549328,11.906934
142.773473,35.682679,7.083141
142.781051,26.38161,7.406298
142.784968,54.768042,11.918308
142.788821,-39.803724,19.743211
142.807628,-27.558983,5.781425
142.808249,30.081375,5.198946
142.816464,-9.662046,5.556024
142.829132,-12.854348,16.812041
142.832296,-18.539232,5.454073
142.833428,-24.29034,5.74023
142.855258,-30.78992,10.879795
142.865427,18.13991,10.282843
142.892159,4.800959,5.580266
142.911803,-50.842878,12.087787
142.922735,-20.702175,7.120485
142.927517,3.74966,8.810658
142.93495,-59.466469,8.689905
142.960429,26.709319,10.888699
142.979861,-58.166992,7.692762
142.990999,-3.744746,13.806203
142.999758,-36.928233,6.788853
143.035857,-28.142457,9.379339
143.050116,-13.939562,5.512104
143.110743,-52.249415,18.119337
143.123162,1.024766,13.123893
143.127409,33.332933,17.142747
143.176795,-9.906958,15.354196
143.17881,-22.684991,6.558122
143.179556,-35.934725,5.464539
143.191741,59.503629,18.032533
143.209068,-2.94379,11.380143
143.215698,22.502559,7.604112
143.225524,54.074064,7.734689
143.233949,3.280582,5.140573
143.246225,-21.065357,12.099623
143.265771,6.607734,9.128228
143.274859,-43.858859,15.100639
143.296731,45.413754,6.827163
143.297825,-29.986155,10.420244
143.306544,-36.83569,10.15406
143.310561,17.597259,8.466784
143.323539,-45.565819,5.1174
143.354224,51.402996,5.281994
143.380161,30.774658,7.312934
143.415773,20.570795,7.064298
143.418988,3.5493,11.133971
143.442553,-40.923154,10.656001
143.442569,52.19919,12.266854
143.444227,-12.430678,5.28603
143.466131,-2.898752,6.424737
143.466131,2.270532,12.96991
143.466131,6.709092,6.434786
143.490676,-3.294333,7.044626
143.49174,-43.431769,5.109249
143.497714,-13.704502,5.314637
143.510917,1.748418,15.907165
143.521604,-19.159828,8.821906
143.529775,5.463326,15.200064
143.539275,-46.705817,10.148948
143.557484,-51.650851,10.029629
143.588503,-41.297428,7.581979
143.598536,50.967816,9.028194
143.664134,4.757352,6.579216
143.668179,-32.041007,11.053431
143.670715,27.402029,14.229742
143.670715,32.670612,5.928512
143.695233,17.09346,5.828251
143.721674,34.1566,7.610614
143.737227,-51.10464,6.302652
143.754445,34.685321,5.373382
143.764187,-37.226145,5.110091
143.768792,59.131426,16.431126
143.78954,-59.575933,13.256097
143.801796,-51.893418,5.182626
143.807868,-28.747762,16.549935
143.810521,-58.355461,12.118319
143.818897,46.955126,8.028997
143.820041,-15.810183,5.871464
143.833172,20.836413,5.897047
143.85042,17.595534,10.914595
143.875101,7.033204,5.28851
143.883814,-52.504197,7.371281
143.901145,-20.479899,18.837178
143.913976,-46.483268,9.869247
143.940109,18.930521,6.014836
143.942497,-16.339418,6.717035
143.962531,17.429955,11.806515
143.964674,-0.699508,9.895166
143.968209,-2.612355,7.100177
143.981157,54.935723,5.42769
143.99201,-53.310425,7.544116
144.007301,-5.933645,7.521398
144.007376,21.384896,9.728056
144.022899,20.446611,8.938544
144.029764,-15.544158,10.565932
144.04999,-25.510872,7.933152
144.050231,-46.817092,10.295015
144.058074,48.083611,8.73776
144.078914,49.597705,11.325471
144.100191,-48.004779,13.669042
144.102568,-2.711356,5.434029
144.109475,36.270389,6.001638
144.111659,34.058285,8.087302
144.12904,-41.442016,7.990132
144.159141,-0.902225,9.813873
144.208883,34.879767,14.043527
144.22662,-28.055135,7.076645
144.259007,-56.294518,5.177592
144.266392,3.366619,5.396171
144.289964,8.875336,11.813285
144.296409,-36.124502,6.327052
144.31268,-15.929824,14.361423
144.332736,29.686001,8.92858
144.335925,-37.397286,6.747208
144.356732,-50.631722,11.288419
144.395725,-5.982735,8.593756
144.457656,-3.630735,15.497755
144.470288,1.685953,16.395592
144.477162,-46.894303,9.332206
144.477362,-15.596237,10.188015
144.50215,-34.129479,8.147168
144.505798,-36.421149,6.57332
144.52686,1.064838,5.547342
144.557573,10.400272,9.967669
144.565239,47.760771,7.433428
144.567312,-59.706522,6.643838
144.576613,-56.669711,7.810345
144.586905,23.718535,11.328042
144.596684,35.604027,9.270665
144.598411,-4.172638,5.629348
144.599617,-34.739342,7.205841
144.604534,-49.85167,9.458787
144.623604,-33.666437,6.946957
144.631754,0.840906,5.915261
144.645426,-36.052518,7.883459
144.652712,30.096087,5.625749
144.658229,26.839312,8.373263
144.660459,-36.544117,8.855304
144.679273,-44.750562,16.313743
144.680048,-5.875762,10.523103
144.684076,44.329003,7.735805
144.737827,2.374248,14.75018
144.742395,-55.134037,5.149138
144.745886,-58.357206,6.489011
144.746077,8.537081,6.3126
144.756684,1.010623,9.226317
144.767332,-7.387355,6.007259
144.778576,-3.596954,8.510657
144.788794,28.989041,6.931892
144.789695,-41.814608,5.615623
144.790863,7.821679,5.89093
144.805953,24.104888,7.354939
144.81355,53.505821,17.738085
144.816579,-4.611791,12.591869
144.856954,-37.276853,6.282908
144.870066,-7.452207,6.976313
144.88442,32.470167,5.496304
144.912292,-15.181012,6.520432
144.919421,55.112266,18.953271
144.928413,20.717403,14.470409
144.935564,11.98985,11.812158
144.938393,-20.056364,5.363468
144.95062,37.766973,8.198515
144.968594,-7.691489,7.287898
144.972831,-31.03998,9.208216
144.987762,33.301253,6.334267
144.996744,-7.942031,11.675296
144.998434,32.019625,15.568394
145.007106,-17.992803,5.913354
145.048976,-34.809146,13.702915
145.051275,-54.830393,5.627159
145.053046,-3.114167,13.777551
145.054323,19.3048,12.407701
145.061222,23.827197,6.137559
145.067831,8.418044,6.02173
145.086219,50.417024,7.834376
145.089923,-23.952957,6.889019
145.104648,45.942474,8.16886
145.129846,50.986357,9.733091
145.151149,14.256364,5.07145
145.167543,-36.748218,7.225827
145.178507,24.211825,16.828787
145.19204,46.153307,6.841242
145.216321,-8.027891,5.89701
145.218258,42.191182,6.692414
145.267439,-46.51279,5.309558
145.297258,59.555725,5.144363
145.314183,-22.099336,7.493613
145.339427,16.576057,8.294031
145.340041,55.338251,13.628868
145.344087,19.477279,6.600827
145.361814,-23.413145,16.358241
145.372483,10.495129,9.450244
145.385527,-46.696734,5.091857
145.389448,-6.576717,14.97863
145.397894,-11.491849,10.215279
145.405109,-16.958255,6.004853
145.405475,-20.813313,6.47138
145.40618,22.668139,13.411074
145.428532,-32.27005,18.937043
145.458171,30.118154,5.629342
145.463029,-25.921685,13.034718
145.466232,45.882392,6.533633
145.466547,19.746346,5.302336
145.46872,-21.247788,5.124492
145.495014,-14.052165,16.594223
145.508487,-53.83395,5.991376
145.517534,-14.799569,6.377318
145.520409,8.132826,7.368836
145.52174,17.987062,6.587005
145.539941,49.333982,19.521222
145.556945,6.467482,17.786189
145.576981,-2.664213,12.844019
145.607905,-30.611305,13.591125
145.614879,19.125422,8.647782
145.630658,-23.988089,5.858501
145.64584,-23.689515,5.279946
145.685804,38.829876,6.32881
145.689274,-26.064576,13.421974
